website_session_id,saw_homepage,saw_custom_lander,product_made_it,mrfuzzy_made_it,cart_made_it,shipping_made_it,billing_made_it,thankyou_made_it
15832,1,0,1,0,0,0,0,0
15833,1,0,0,0,0,0,0,0
15835,1,0,0,0,0,0,0,0
15837,0,1,0,0,0,0,0,0
15838,0,1,0,0,0,0,0,0
15839,1,0,0,0,0,0,0,0
15841,0,1,1,1,1,1,1,0
15842,1,0,1,1,1,0,0,0
15843,0,1,1,1,0,0,0,0
15844,1,0,1,1,1,0,0,0
15846,0,1,1,1,1,0,0,0
15847,1,0,1,1,1,0,0,0
15848,1,0,0,0,0,0,0,0
15850,1,0,0,0,0,0,0,0
15851,1,0,1,1,0,0,0,0
15852,1,0,0,0,0,0,0,0
15853,0,1,1,1,0,0,0,0
15854,0,1,0,0,0,0,0,0
15855,1,0,0,0,0,0,0,0
15856,1,0,1,1,0,0,0,0
15857,0,1,0,0,0,0,0,0
15858,0,1,1,1,0,0,0,0
15859,1,0,0,0,0,0,0,0
15860,1,0,0,0,0,0,0,0
15861,0,1,0,0,0,0,0,0
15862,1,0,0,0,0,0,0,0
15863,1,0,0,0,0,0,0,0
15864,1,0,0,0,0,0,0,0
15865,0,1,0,0,0,0,0,0
15868,1,0,0,0,0,0,0,0
15869,1,0,1,1,0,0,0,0
15870,1,0,0,0,0,0,0,0
15871,1,0,1,1,0,0,0,0
15872,1,0,1,1,1,1,1,1
15873,0,1,1,0,0,0,0,0
15874,0,1,1,1,0,0,0,0
15875,0,1,1,1,0,0,0,0
15876,1,0,1,1,1,1,1,0
15878,0,1,0,0,0,0,0,0
15879,0,1,0,0,0,0,0,0
15880,1,0,1,1,1,0,0,0
15881,1,0,1,1,0,0,0,0
15883,1,0,1,1,1,1,1,1
15884,1,0,0,0,0,0,0,0
15885,1,0,1,0,0,0,0,0
15886,1,0,0,0,0,0,0,0
15887,1,0,0,0,0,0,0,0
15888,0,1,0,0,0,0,0,0
15889,0,1,0,0,0,0,0,0
15890,1,0,0,0,0,0,0,0
15891,1,0,1,1,1,1,1,1
15892,1,0,0,0,0,0,0,0
15893,0,1,1,0,0,0,0,0
15894,1,0,1,1,0,0,0,0
15895,1,0,0,0,0,0,0,0
15896,0,1,0,0,0,0,0,0
15897,0,1,0,0,0,0,0,0
15898,0,1,1,0,0,0,0,0
15899,0,1,1,1,0,0,0,0
15900,1,0,0,0,0,0,0,0
15901,0,1,0,0,0,0,0,0
15902,0,1,1,0,0,0,0,0
15903,1,0,1,1,1,1,1,1
15904,1,0,0,0,0,0,0,0
15905,0,1,0,0,0,0,0,0
15906,0,1,1,1,1,1,0,0
15907,1,0,1,1,1,1,1,1
15908,1,0,0,0,0,0,0,0
15909,1,0,1,1,0,0,0,0
15910,0,1,1,1,0,0,0,0
15911,0,1,0,0,0,0,0,0
15913,1,0,0,0,0,0,0,0
15914,0,1,0,0,0,0,0,0
15915,0,1,0,0,0,0,0,0
15916,1,0,0,0,0,0,0,0
15917,1,0,0,0,0,0,0,0
15918,0,1,1,1,1,1,1,1
15919,1,0,0,0,0,0,0,0
15920,1,0,0,0,0,0,0,0
15921,0,1,0,0,0,0,0,0
15922,1,0,1,1,0,0,0,0
15923,0,1,1,0,0,0,0,0
15924,1,0,1,1,0,0,0,0
15925,1,0,0,0,0,0,0,0
15926,0,1,1,1,0,0,0,0
15927,1,0,1,1,1,0,0,0
15928,1,0,1,1,1,0,0,0
15929,0,1,0,0,0,0,0,0
15930,1,0,0,0,0,0,0,0
15931,1,0,0,0,0,0,0,0
15932,1,0,0,0,0,0,0,0
15933,1,0,1,0,0,0,0,0
15935,1,0,0,0,0,0,0,0
15936,1,0,0,0,0,0,0,0
15937,0,1,1,1,0,0,0,0
15938,1,0,0,0,0,0,0,0
15941,0,1,0,0,0,0,0,0
15942,1,0,0,0,0,0,0,0
15943,1,0,1,1,1,0,0,0
15944,1,0,1,1,0,0,0,0
15945,0,1,0,0,0,0,0,0
15946,1,0,0,0,0,0,0,0
15947,0,1,1,1,0,0,0,0
15948,1,0,1,1,0,0,0,0
15949,1,0,0,0,0,0,0,0
15950,1,0,1,1,0,0,0,0
15951,1,0,1,0,0,0,0,0
15952,1,0,1,0,0,0,0,0
15953,1,0,0,0,0,0,0,0
15954,0,1,0,0,0,0,0,0
15955,1,0,1,1,1,1,1,0
15956,1,0,1,0,0,0,0,0
15957,0,1,0,0,0,0,0,0
15959,1,0,1,1,1,1,1,0
15960,0,1,0,0,0,0,0,0
15961,0,1,0,0,0,0,0,0
15963,1,0,1,1,0,0,0,0
15965,1,0,0,0,0,0,0,0
15966,1,0,1,1,0,0,0,0
15968,0,1,0,0,0,0,0,0
15969,0,1,1,1,0,0,0,0
15970,1,0,0,0,0,0,0,0
15971,0,1,1,1,0,0,0,0
15972,0,1,1,0,0,0,0,0
15973,0,1,1,1,0,0,0,0
15974,1,0,0,0,0,0,0,0
15975,1,0,0,0,0,0,0,0
15976,0,1,1,1,0,0,0,0
15977,1,0,0,0,0,0,0,0
15980,1,0,0,0,0,0,0,0
15981,0,1,0,0,0,0,0,0
15982,1,0,0,0,0,0,0,0
15983,0,1,0,0,0,0,0,0
15984,0,1,1,1,1,1,1,1
15985,1,0,1,1,1,0,0,0
15986,0,1,0,0,0,0,0,0
15987,1,0,1,1,1,1,1,0
15988,0,1,1,1,0,0,0,0
15989,1,0,1,1,0,0,0,0
15990,0,1,0,0,0,0,0,0
15991,1,0,0,0,0,0,0,0
15992,0,1,1,0,0,0,0,0
15993,1,0,0,0,0,0,0,0
15994,0,1,1,1,1,1,1,0
15995,1,0,0,0,0,0,0,0
15996,0,1,0,0,0,0,0,0
15998,0,1,0,0,0,0,0,0
15999,0,1,0,0,0,0,0,0
16000,0,1,0,0,0,0,0,0
16001,1,0,1,1,1,0,0,0
16003,1,0,1,1,1,1,1,1
16004,1,0,1,1,1,1,1,1
16006,0,1,1,1,0,0,0,0
16007,0,1,1,1,1,1,1,1
16008,1,0,0,0,0,0,0,0
16010,0,1,0,0,0,0,0,0
16011,0,1,1,0,0,0,0,0
16012,0,1,1,0,0,0,0,0
16013,0,1,1,0,0,0,0,0
16015,1,0,1,1,0,0,0,0
16016,1,0,1,1,0,0,0,0
16017,0,1,1,1,1,0,0,0
16018,0,1,0,0,0,0,0,0
16019,0,1,0,0,0,0,0,0
16020,1,0,0,0,0,0,0,0
16021,0,1,0,0,0,0,0,0
16022,0,1,1,1,0,0,0,0
16023,1,0,0,0,0,0,0,0
16024,1,0,0,0,0,0,0,0
16025,0,1,1,1,1,1,1,1
16026,0,1,0,0,0,0,0,0
16027,1,0,1,0,0,0,0,0
16030,0,1,1,0,0,0,0,0
16031,0,1,1,1,0,0,0,0
16032,0,1,0,0,0,0,0,0
16034,1,0,0,0,0,0,0,0
16035,0,1,1,0,0,0,0,0
16036,0,1,0,0,0,0,0,0
16038,0,1,1,1,1,1,1,1
16040,0,1,1,0,0,0,0,0
16041,1,0,1,0,0,0,0,0
16042,1,0,1,1,0,0,0,0
16043,0,1,1,1,0,0,0,0
16045,0,1,1,1,1,1,1,0
16046,1,0,0,0,0,0,0,0
16047,0,1,1,1,1,0,0,0
16048,0,1,1,1,0,0,0,0
16049,1,0,0,0,0,0,0,0
16050,1,0,0,0,0,0,0,0
16051,0,1,1,0,0,0,0,0
16052,0,1,0,0,0,0,0,0
16053,1,0,0,0,0,0,0,0
16054,1,0,1,1,1,1,0,0
16055,0,1,1,1,1,1,1,0
16056,0,1,0,0,0,0,0,0
16057,0,1,0,0,0,0,0,0
16058,0,1,1,1,1,1,1,0
16059,1,0,0,0,0,0,0,0
16060,0,1,1,0,0,0,0,0
16062,1,0,0,0,0,0,0,0
16063,1,0,0,0,0,0,0,0
16064,0,1,1,0,0,0,0,0
16066,1,0,0,0,0,0,0,0
16069,1,0,1,1,1,1,1,1
16070,1,0,0,0,0,0,0,0
16071,1,0,0,0,0,0,0,0
16072,0,1,0,0,0,0,0,0
16073,1,0,1,0,0,0,0,0
16074,0,1,0,0,0,0,0,0
16075,1,0,0,0,0,0,0,0
16078,0,1,1,1,0,0,0,0
16079,1,0,0,0,0,0,0,0
16082,0,1,1,0,0,0,0,0
16083,0,1,1,1,1,0,0,0
16085,1,0,0,0,0,0,0,0
16086,1,0,0,0,0,0,0,0
16087,1,0,0,0,0,0,0,0
16088,1,0,1,1,1,1,1,0
16090,1,0,0,0,0,0,0,0
16091,1,0,0,0,0,0,0,0
16092,0,1,0,0,0,0,0,0
16093,1,0,1,1,0,0,0,0
16094,0,1,1,1,0,0,0,0
16095,0,1,1,1,1,0,0,0
16096,1,0,1,1,0,0,0,0
16097,1,0,0,0,0,0,0,0
16098,0,1,1,0,0,0,0,0
16099,0,1,1,1,1,1,1,1
16100,0,1,1,0,0,0,0,0
16101,1,0,1,0,0,0,0,0
16102,1,0,0,0,0,0,0,0
16103,0,1,1,1,1,1,0,0
16104,0,1,0,0,0,0,0,0
16105,0,1,0,0,0,0,0,0
16106,1,0,0,0,0,0,0,0
16107,1,0,0,0,0,0,0,0
16108,0,1,1,1,0,0,0,0
16109,0,1,0,0,0,0,0,0
16110,0,1,1,1,0,0,0,0
16112,0,1,0,0,0,0,0,0
16114,1,0,1,1,0,0,0,0
16116,1,0,0,0,0,0,0,0
16118,1,0,0,0,0,0,0,0
16119,1,0,1,1,0,0,0,0
16120,0,1,1,1,0,0,0,0
16121,0,1,1,1,1,1,1,1
16124,0,1,0,0,0,0,0,0
16125,1,0,1,1,0,0,0,0
16126,1,0,1,0,0,0,0,0
16127,0,1,1,1,1,0,0,0
16128,1,0,1,1,0,0,0,0
16129,0,1,1,1,0,0,0,0
16130,0,1,0,0,0,0,0,0
16131,0,1,1,1,1,1,1,0
16133,0,1,0,0,0,0,0,0
16135,1,0,0,0,0,0,0,0
16136,1,0,1,1,0,0,0,0
16137,0,1,0,0,0,0,0,0
16138,0,1,1,1,1,1,1,0
16139,1,0,0,0,0,0,0,0
16140,0,1,1,1,0,0,0,0
16141,1,0,0,0,0,0,0,0
16142,1,0,0,0,0,0,0,0
16143,1,0,1,1,0,0,0,0
16144,1,0,1,1,0,0,0,0
16145,1,0,1,1,1,1,1,1
16146,0,1,0,0,0,0,0,0
16147,1,0,0,0,0,0,0,0
16148,1,0,1,1,0,0,0,0
16149,1,0,1,0,0,0,0,0
16150,0,1,0,0,0,0,0,0
16151,1,0,1,0,0,0,0,0
16152,0,1,0,0,0,0,0,0
16153,0,1,0,0,0,0,0,0
16155,1,0,0,0,0,0,0,0
16156,0,1,1,1,1,0,0,0
16157,1,0,1,1,0,0,0,0
16158,1,0,0,0,0,0,0,0
16159,0,1,1,1,0,0,0,0
16160,0,1,0,0,0,0,0,0
16161,1,0,1,0,0,0,0,0
16162,1,0,0,0,0,0,0,0
16163,0,1,1,0,0,0,0,0
16164,0,1,1,1,1,0,0,0
16166,0,1,1,1,0,0,0,0
16167,0,1,0,0,0,0,0,0
16168,1,0,1,0,0,0,0,0
16170,1,0,0,0,0,0,0,0
16171,1,0,1,1,0,0,0,0
16173,0,1,0,0,0,0,0,0
16176,0,1,0,0,0,0,0,0
16179,1,0,1,0,0,0,0,0
16180,1,0,1,0,0,0,0,0
16181,0,1,1,0,0,0,0,0
16182,1,0,1,1,0,0,0,0
16184,1,0,0,0,0,0,0,0
16185,0,1,1,1,0,0,0,0
16186,0,1,0,0,0,0,0,0
16187,0,1,0,0,0,0,0,0
16188,0,1,0,0,0,0,0,0
16189,0,1,0,0,0,0,0,0
16191,0,1,0,0,0,0,0,0
16192,1,0,0,0,0,0,0,0
16193,1,0,1,1,0,0,0,0
16196,0,1,1,0,0,0,0,0
16197,0,1,0,0,0,0,0,0
16198,1,0,1,1,1,1,1,0
16199,1,0,0,0,0,0,0,0
16202,0,1,0,0,0,0,0,0
16203,0,1,1,1,0,0,0,0
16205,1,0,0,0,0,0,0,0
16206,0,1,1,1,0,0,0,0
16207,0,1,0,0,0,0,0,0
16208,0,1,0,0,0,0,0,0
16209,1,0,0,0,0,0,0,0
16210,0,1,1,1,1,0,0,0
16211,0,1,0,0,0,0,0,0
16212,0,1,1,0,0,0,0,0
16213,0,1,1,0,0,0,0,0
16214,1,0,1,1,1,1,1,1
16215,1,0,0,0,0,0,0,0
16216,1,0,0,0,0,0,0,0
16217,0,1,1,0,0,0,0,0
16218,1,0,1,1,0,0,0,0
16219,1,0,1,1,0,0,0,0
16220,1,0,1,1,0,0,0,0
16221,0,1,0,0,0,0,0,0
16222,0,1,1,1,0,0,0,0
16223,1,0,0,0,0,0,0,0
16224,1,0,1,1,1,1,1,0
16225,1,0,1,1,0,0,0,0
16227,0,1,0,0,0,0,0,0
16229,1,0,0,0,0,0,0,0
16230,1,0,1,1,1,1,1,1
16231,1,0,1,1,0,0,0,0
16232,1,0,1,0,0,0,0,0
16233,0,1,0,0,0,0,0,0
16234,0,1,0,0,0,0,0,0
16235,1,0,1,0,0,0,0,0
16236,1,0,0,0,0,0,0,0
16237,1,0,1,1,1,1,1,0
16238,1,0,0,0,0,0,0,0
16239,0,1,1,0,0,0,0,0
16240,0,1,1,1,0,0,0,0
16242,0,1,1,0,0,0,0,0
16243,1,0,0,0,0,0,0,0
16244,1,0,1,0,0,0,0,0
16245,1,0,0,0,0,0,0,0
16246,0,1,0,0,0,0,0,0
16247,0,1,1,1,0,0,0,0
16248,1,0,0,0,0,0,0,0
16249,0,1,1,0,0,0,0,0
16250,1,0,1,0,0,0,0,0
16251,0,1,0,0,0,0,0,0
16252,0,1,0,0,0,0,0,0
16254,1,0,0,0,0,0,0,0
16256,1,0,0,0,0,0,0,0
16257,0,1,0,0,0,0,0,0
16258,1,0,0,0,0,0,0,0
16259,0,1,0,0,0,0,0,0
16261,0,1,1,1,1,0,0,0
16262,0,1,1,1,0,0,0,0
16263,1,0,0,0,0,0,0,0
16264,1,0,0,0,0,0,0,0
16265,0,1,0,0,0,0,0,0
16266,1,0,1,1,0,0,0,0
16268,1,0,0,0,0,0,0,0
16269,1,0,0,0,0,0,0,0
16270,1,0,1,1,0,0,0,0
16271,1,0,1,1,0,0,0,0
16272,1,0,0,0,0,0,0,0
16273,0,1,1,1,1,1,1,1
16274,0,1,1,1,1,0,0,0
16275,0,1,1,0,0,0,0,0
16276,0,1,1,0,0,0,0,0
16279,1,0,0,0,0,0,0,0
16280,0,1,1,0,0,0,0,0
16281,1,0,1,1,1,1,1,0
16282,0,1,1,1,1,0,0,0
16283,1,0,0,0,0,0,0,0
16284,0,1,1,1,1,1,1,0
16285,1,0,1,0,0,0,0,0
16286,0,1,1,1,0,0,0,0
16287,1,0,1,1,0,0,0,0
16289,0,1,1,1,1,0,0,0
16291,1,0,0,0,0,0,0,0
16292,0,1,1,1,0,0,0,0
16293,0,1,0,0,0,0,0,0
16294,0,1,1,1,0,0,0,0
16295,0,1,0,0,0,0,0,0
16296,0,1,1,1,0,0,0,0
16297,1,0,0,0,0,0,0,0
16298,1,0,1,0,0,0,0,0
16299,0,1,1,0,0,0,0,0
16300,1,0,0,0,0,0,0,0
16302,1,0,0,0,0,0,0,0
16303,0,1,0,0,0,0,0,0
16304,0,1,1,1,0,0,0,0
16305,0,1,0,0,0,0,0,0
16306,1,0,1,1,0,0,0,0
16307,1,0,0,0,0,0,0,0
16309,0,1,1,1,0,0,0,0
16310,1,0,1,1,0,0,0,0
16311,1,0,0,0,0,0,0,0
16312,1,0,1,1,1,0,0,0
16313,0,1,1,1,1,0,0,0
16314,0,1,0,0,0,0,0,0
16315,1,0,0,0,0,0,0,0
16316,1,0,0,0,0,0,0,0
16317,1,0,0,0,0,0,0,0
16319,0,1,0,0,0,0,0,0
16320,0,1,1,1,1,1,1,1
16321,1,0,0,0,0,0,0,0
16323,0,1,0,0,0,0,0,0
16324,0,1,1,1,1,0,0,0
16325,0,1,1,0,0,0,0,0
16326,1,0,1,1,0,0,0,0
16327,0,1,0,0,0,0,0,0
16328,1,0,1,1,0,0,0,0
16330,1,0,1,1,0,0,0,0
16331,1,0,0,0,0,0,0,0
16332,0,1,0,0,0,0,0,0
16334,1,0,0,0,0,0,0,0
16335,1,0,1,1,1,1,1,0
16336,0,1,0,0,0,0,0,0
16338,0,1,1,0,0,0,0,0
16340,1,0,1,1,0,0,0,0
16341,0,1,0,0,0,0,0,0
16344,0,1,0,0,0,0,0,0
16346,0,1,1,1,0,0,0,0
16347,1,0,1,0,0,0,0,0
16348,0,1,1,1,1,1,1,0
16349,1,0,0,0,0,0,0,0
16350,1,0,0,0,0,0,0,0
16351,0,1,0,0,0,0,0,0
16353,0,1,0,0,0,0,0,0
16354,0,1,1,0,0,0,0,0
16355,1,0,1,1,0,0,0,0
16356,0,1,0,0,0,0,0,0
16359,0,1,0,0,0,0,0,0
16360,1,0,0,0,0,0,0,0
16361,1,0,0,0,0,0,0,0
16363,0,1,0,0,0,0,0,0
16364,0,1,1,0,0,0,0,0
16365,0,1,1,1,0,0,0,0
16366,0,1,1,1,0,0,0,0
16367,1,0,1,1,0,0,0,0
16369,0,1,1,1,1,0,0,0
16370,0,1,0,0,0,0,0,0
16371,1,0,0,0,0,0,0,0
16372,0,1,1,0,0,0,0,0
16373,0,1,0,0,0,0,0,0
16374,1,0,1,1,0,0,0,0
16375,1,0,0,0,0,0,0,0
16376,1,0,1,0,0,0,0,0
16377,0,1,0,0,0,0,0,0
16378,1,0,1,1,0,0,0,0
16380,0,1,1,1,0,0,0,0
16381,0,1,1,1,0,0,0,0
16382,1,0,0,0,0,0,0,0
16383,0,1,1,1,0,0,0,0
16384,1,0,0,0,0,0,0,0
16385,1,0,0,0,0,0,0,0
16387,1,0,1,1,0,0,0,0
16388,1,0,1,0,0,0,0,0
16389,0,1,0,0,0,0,0,0
16390,1,0,0,0,0,0,0,0
16391,0,1,0,0,0,0,0,0
16392,0,1,0,0,0,0,0,0
16393,0,1,0,0,0,0,0,0
16394,1,0,0,0,0,0,0,0
16395,1,0,0,0,0,0,0,0
16396,1,0,0,0,0,0,0,0
16397,0,1,0,0,0,0,0,0
16398,1,0,0,0,0,0,0,0
16399,0,1,0,0,0,0,0,0
16401,1,0,1,0,0,0,0,0
16402,0,1,0,0,0,0,0,0
16403,0,1,0,0,0,0,0,0
16404,0,1,1,1,0,0,0,0
16406,1,0,1,0,0,0,0,0
16407,1,0,1,1,0,0,0,0
16408,0,1,0,0,0,0,0,0
16409,1,0,1,0,0,0,0,0
16412,1,0,1,1,1,1,1,1
16413,1,0,1,0,0,0,0,0
16415,1,0,1,1,1,1,0,0
16416,1,0,0,0,0,0,0,0
16418,0,1,1,1,0,0,0,0
16419,0,1,1,1,1,1,0,0
16421,0,1,1,1,1,1,1,1
16423,1,0,0,0,0,0,0,0
16424,0,1,0,0,0,0,0,0
16425,1,0,1,0,0,0,0,0
16426,0,1,0,0,0,0,0,0
16427,0,1,0,0,0,0,0,0
16428,1,0,0,0,0,0,0,0
16429,1,0,0,0,0,0,0,0
16430,1,0,0,0,0,0,0,0
16431,0,1,1,0,0,0,0,0
16432,0,1,0,0,0,0,0,0
16433,1,0,0,0,0,0,0,0
16434,1,0,1,0,0,0,0,0
16435,1,0,0,0,0,0,0,0
16436,0,1,0,0,0,0,0,0
16437,0,1,0,0,0,0,0,0
16438,1,0,0,0,0,0,0,0
16439,0,1,1,1,0,0,0,0
16440,1,0,1,0,0,0,0,0
16441,1,0,1,1,0,0,0,0
16442,0,1,1,1,0,0,0,0
16443,0,1,1,1,0,0,0,0
16444,1,0,1,1,0,0,0,0
16445,1,0,1,0,0,0,0,0
16446,1,0,0,0,0,0,0,0
16448,1,0,0,0,0,0,0,0
16450,1,0,1,0,0,0,0,0
16452,0,1,1,1,1,1,1,0
16453,0,1,0,0,0,0,0,0
16455,0,1,0,0,0,0,0,0
16456,0,1,1,0,0,0,0,0
16457,0,1,1,1,0,0,0,0
16458,0,1,0,0,0,0,0,0
16459,0,1,1,0,0,0,0,0
16460,0,1,1,1,1,0,0,0
16461,0,1,0,0,0,0,0,0
16462,0,1,1,1,1,1,1,1
16463,0,1,0,0,0,0,0,0
16465,1,0,0,0,0,0,0,0
16467,1,0,0,0,0,0,0,0
16468,0,1,0,0,0,0,0,0
16469,0,1,1,1,0,0,0,0
16470,0,1,0,0,0,0,0,0
16471,0,1,0,0,0,0,0,0
16472,1,0,0,0,0,0,0,0
16473,1,0,0,0,0,0,0,0
16474,0,1,1,1,0,0,0,0
16475,1,0,0,0,0,0,0,0
16476,1,0,0,0,0,0,0,0
16477,1,0,0,0,0,0,0,0
16478,0,1,1,0,0,0,0,0
16479,0,1,0,0,0,0,0,0
16480,1,0,1,1,0,0,0,0
16482,0,1,0,0,0,0,0,0
16485,0,1,0,0,0,0,0,0
16486,1,0,1,1,1,1,1,0
16487,0,1,1,1,1,0,0,0
16488,1,0,1,1,1,0,0,0
16489,0,1,1,1,1,1,1,0
16490,1,0,1,1,0,0,0,0
16491,0,1,0,0,0,0,0,0
16492,0,1,0,0,0,0,0,0
16493,1,0,0,0,0,0,0,0
16494,1,0,1,1,0,0,0,0
16495,1,0,0,0,0,0,0,0
16497,0,1,1,0,0,0,0,0
16498,0,1,1,0,0,0,0,0
16499,1,0,0,0,0,0,0,0
16501,1,0,0,0,0,0,0,0
16502,0,1,0,0,0,0,0,0
16503,0,1,1,1,1,0,0,0
16504,1,0,0,0,0,0,0,0
16505,1,0,1,1,1,1,1,1
16506,1,0,1,0,0,0,0,0
16507,0,1,1,1,1,1,1,1
16508,0,1,0,0,0,0,0,0
16509,0,1,1,1,1,1,1,1
16510,1,0,1,0,0,0,0,0
16511,1,0,1,1,0,0,0,0
16513,1,0,0,0,0,0,0,0
16515,1,0,1,0,0,0,0,0
16517,0,1,1,1,1,1,1,0
16518,1,0,1,1,0,0,0,0
16519,0,1,1,1,1,1,1,1
16520,0,1,1,1,0,0,0,0
16521,0,1,1,1,0,0,0,0
16522,1,0,1,0,0,0,0,0
16523,0,1,1,0,0,0,0,0
16524,0,1,0,0,0,0,0,0
16525,1,0,1,0,0,0,0,0
16526,1,0,0,0,0,0,0,0
16529,1,0,0,0,0,0,0,0
16530,1,0,0,0,0,0,0,0
16531,1,0,0,0,0,0,0,0
16532,1,0,1,1,0,0,0,0
16533,1,0,0,0,0,0,0,0
16534,0,1,1,0,0,0,0,0
16535,0,1,1,1,1,1,1,0
16536,1,0,0,0,0,0,0,0
16538,1,0,0,0,0,0,0,0
16539,0,1,0,0,0,0,0,0
16540,1,0,1,0,0,0,0,0
16541,1,0,0,0,0,0,0,0
16543,1,0,1,0,0,0,0,0
16544,1,0,1,1,0,0,0,0
16545,1,0,1,1,0,0,0,0
16546,0,1,0,0,0,0,0,0
16547,1,0,1,1,1,0,0,0
16548,1,0,1,1,0,0,0,0
16549,1,0,1,0,0,0,0,0
16550,0,1,1,1,0,0,0,0
16551,1,0,0,0,0,0,0,0
16552,1,0,1,1,1,0,0,0
16553,0,1,1,1,0,0,0,0
16554,0,1,0,0,0,0,0,0
16555,0,1,0,0,0,0,0,0
16556,1,0,1,1,0,0,0,0
16557,1,0,1,1,1,1,0,0
16558,1,0,1,1,1,0,0,0
16559,0,1,1,1,0,0,0,0
16560,0,1,1,1,1,0,0,0
16561,0,1,0,0,0,0,0,0
16563,1,0,0,0,0,0,0,0
16564,1,0,0,0,0,0,0,0
16565,1,0,0,0,0,0,0,0
16566,0,1,1,1,1,0,0,0
16568,0,1,0,0,0,0,0,0
16569,0,1,0,0,0,0,0,0
16570,1,0,0,0,0,0,0,0
16572,1,0,1,1,0,0,0,0
16573,0,1,0,0,0,0,0,0
16574,1,0,1,0,0,0,0,0
16575,0,1,1,1,0,0,0,0
16576,1,0,1,1,1,0,0,0
16577,0,1,1,1,0,0,0,0
16578,0,1,0,0,0,0,0,0
16579,0,1,1,0,0,0,0,0
16580,0,1,0,0,0,0,0,0
16581,1,0,1,1,1,1,1,1
16582,0,1,1,1,1,0,0,0
16583,1,0,0,0,0,0,0,0
16584,1,0,0,0,0,0,0,0
16585,0,1,1,1,0,0,0,0
16586,0,1,1,1,1,1,1,1
16588,1,0,0,0,0,0,0,0
16589,0,1,1,1,1,1,1,1
16590,0,1,1,1,0,0,0,0
16591,1,0,0,0,0,0,0,0
16592,1,0,1,1,0,0,0,0
16593,1,0,0,0,0,0,0,0
16594,0,1,0,0,0,0,0,0
16595,1,0,0,0,0,0,0,0
16596,0,1,0,0,0,0,0,0
16597,0,1,0,0,0,0,0,0
16598,0,1,1,0,0,0,0,0
16599,0,1,1,1,0,0,0,0
16600,0,1,1,0,0,0,0,0
16601,1,0,0,0,0,0,0,0
16602,1,0,0,0,0,0,0,0
16603,0,1,0,0,0,0,0,0
16604,1,0,0,0,0,0,0,0
16605,1,0,0,0,0,0,0,0
16606,1,0,0,0,0,0,0,0
16607,0,1,1,1,0,0,0,0
16608,1,0,0,0,0,0,0,0
16609,0,1,1,1,0,0,0,0
16610,1,0,1,0,0,0,0,0
16611,0,1,0,0,0,0,0,0
16613,0,1,1,1,1,0,0,0
16614,0,1,1,1,0,0,0,0
16615,1,0,0,0,0,0,0,0
16616,0,1,1,1,0,0,0,0
16617,0,1,1,0,0,0,0,0
16618,0,1,0,0,0,0,0,0
16620,1,0,0,0,0,0,0,0
16623,0,1,1,1,1,0,0,0
16625,1,0,0,0,0,0,0,0
16628,1,0,1,1,1,1,0,0
16629,1,0,1,1,0,0,0,0
16630,0,1,0,0,0,0,0,0
16632,1,0,1,1,0,0,0,0
16633,0,1,1,1,0,0,0,0
16634,1,0,0,0,0,0,0,0
16635,0,1,1,1,1,0,0,0
16636,1,0,1,0,0,0,0,0
16637,0,1,1,1,0,0,0,0
16638,1,0,0,0,0,0,0,0
16639,1,0,0,0,0,0,0,0
16640,0,1,0,0,0,0,0,0
16641,0,1,1,1,1,1,1,1
16642,0,1,0,0,0,0,0,0
16643,1,0,1,1,1,1,1,0
16644,1,0,0,0,0,0,0,0
16645,0,1,1,1,0,0,0,0
16647,1,0,1,1,0,0,0,0
16649,1,0,0,0,0,0,0,0
16650,0,1,0,0,0,0,0,0
16651,0,1,1,1,0,0,0,0
16654,0,1,1,1,1,0,0,0
16655,0,1,0,0,0,0,0,0
16656,0,1,1,1,0,0,0,0
16657,1,0,1,0,0,0,0,0
16659,0,1,0,0,0,0,0,0
16660,0,1,0,0,0,0,0,0
16661,0,1,1,1,0,0,0,0
16662,0,1,1,0,0,0,0,0
16663,1,0,0,0,0,0,0,0
16664,0,1,0,0,0,0,0,0
16666,0,1,1,1,0,0,0,0
16667,0,1,0,0,0,0,0,0
16668,0,1,1,1,0,0,0,0
16671,1,0,0,0,0,0,0,0
16672,0,1,1,1,0,0,0,0
16673,1,0,0,0,0,0,0,0
16674,1,0,0,0,0,0,0,0
16675,1,0,1,1,1,1,1,0
16676,0,1,1,1,1,1,1,0
16677,1,0,0,0,0,0,0,0
16678,1,0,1,0,0,0,0,0
16679,1,0,1,0,0,0,0,0
16680,0,1,0,0,0,0,0,0
16681,0,1,0,0,0,0,0,0
16682,1,0,0,0,0,0,0,0
16683,1,0,0,0,0,0,0,0
16684,1,0,0,0,0,0,0,0
16687,1,0,1,1,1,0,0,0
16688,0,1,1,1,0,0,0,0
16689,0,1,1,1,1,1,1,1
16690,1,0,1,0,0,0,0,0
16692,1,0,1,1,0,0,0,0
16693,0,1,0,0,0,0,0,0
16694,1,0,0,0,0,0,0,0
16695,1,0,0,0,0,0,0,0
16696,1,0,0,0,0,0,0,0
16698,1,0,0,0,0,0,0,0
16699,1,0,1,1,0,0,0,0
16700,1,0,1,1,0,0,0,0
16701,1,0,0,0,0,0,0,0
16702,1,0,0,0,0,0,0,0
16704,1,0,0,0,0,0,0,0
16705,0,1,0,0,0,0,0,0
16708,0,1,1,1,0,0,0,0
16710,0,1,0,0,0,0,0,0
